CMDLINE C:\Python39\python.exe main_noplayer.py
MEM 136.046875 1671323217.6047
MEM 136.046875 1671323217.7149
MEM 136.046875 1671323217.8276
MEM 136.046875 1671323217.9353
MEM 136.046875 1671323218.0450
MEM 136.046875 1671323218.1547
MEM 136.046875 1671323218.2664
MEM 136.046875 1671323218.3752
MEM 136.046875 1671323218.4869
MEM 136.046875 1671323218.5961
MEM 136.046875 1671323218.7050
MEM 136.046875 1671323218.8157
MEM 136.046875 1671323218.9254
MEM 136.046875 1671323219.0351
MEM 136.046875 1671323219.1452
MEM 136.046875 1671323219.2560
MEM 136.046875 1671323219.3677
MEM 136.046875 1671323219.4784
MEM 136.046875 1671323219.5861
MEM 136.046875 1671323219.6943
MEM 136.046875 1671323219.8040
MEM 136.046875 1671323219.9167
MEM 136.046875 1671323220.0264
MEM 136.046875 1671323220.1341
MEM 136.046875 1671323220.2458
MEM 136.046875 1671323220.3595
MEM 136.046875 1671323220.4682
MEM 136.046875 1671323220.5765
MEM 136.046875 1671323220.6852
MEM 136.046875 1671323220.7959
MEM 136.046875 1671323220.9046
MEM 136.046875 1671323221.0143
MEM 136.046875 1671323221.1250
MEM 136.046875 1671323221.2357
MEM 136.046875 1671323221.3464
MEM 136.046875 1671323221.4571
MEM 136.046875 1671323221.5663
MEM 136.046875 1671323221.6750
MEM 136.046875 1671323221.7867
MEM 136.046875 1671323221.8934
MEM 136.046875 1671323222.0031
MEM 136.046875 1671323222.1124
MEM 136.046875 1671323222.2226
MEM 136.046875 1671323222.3318
MEM 136.046875 1671323222.4415
MEM 136.046875 1671323222.5542
MEM 136.046875 1671323222.6636
MEM 136.046875 1671323222.7743
MEM 136.046875 1671323222.8840
MEM 136.046875 1671323222.9957
MEM 136.046875 1671323223.1064
MEM 136.046875 1671323223.2171
MEM 136.046875 1671323223.3288
MEM 136.046875 1671323223.4415
MEM 136.046875 1671323223.5512
MEM 136.046875 1671323223.6622
MEM 136.046875 1671323223.7709
MEM 136.046875 1671323223.8817
MEM 136.046875 1671323223.9914
MEM 136.046875 1671323224.1001
MEM 136.046875 1671323224.2098
MEM 136.046875 1671323224.3185
MEM 136.046875 1671323224.4292
MEM 136.046875 1671323224.5389
MEM 136.046875 1671323224.6556
MEM 136.046875 1671323224.7560
MEM 136.046875 1671323224.8654
MEM 136.046875 1671323224.9741
MEM 136.046875 1671323225.0817
MEM 136.046875 1671323225.1870
MEM 136.046875 1671323225.2967
MEM 136.046875 1671323225.4064
MEM 136.046875 1671323225.5151
MEM 136.046875 1671323225.6238
MEM 136.046875 1671323225.7325
MEM 136.046875 1671323225.8402
MEM 136.046875 1671323225.9499
MEM 136.046875 1671323226.0606
MEM 136.046875 1671323226.1703
MEM 136.046875 1671323226.2807
MEM 136.046875 1671323226.3914
MEM 136.046875 1671323226.5021
MEM 136.046875 1671323226.6113
MEM 136.046875 1671323226.7186
MEM 136.046875 1671323226.8288
MEM 136.046875 1671323226.9395
MEM 136.046875 1671323227.0492
MEM 136.046875 1671323227.1579
MEM 136.046875 1671323227.2667
MEM 136.046875 1671323227.3773
MEM 136.046875 1671323227.4860
MEM 136.046875 1671323227.5957
MEM 136.046875 1671323227.7060
MEM 136.046875 1671323227.8142
MEM 136.046875 1671323227.9239
MEM 136.046875 1671323228.0319
MEM 136.046875 1671323228.1411
MEM 136.046875 1671323228.2508
MEM 136.046875 1671323228.3615
MEM 136.046875 1671323228.4703
MEM 136.046875 1671323228.5810
MEM 136.046875 1671323228.6916
MEM 136.046875 1671323228.8003
MEM 136.046875 1671323228.9210
MEM 136.046875 1671323229.0218
MEM 136.046875 1671323229.1315
MEM 136.046875 1671323229.2442
MEM 136.046875 1671323229.3559
MEM 136.046875 1671323229.4606
MEM 136.046875 1671323229.5713
MEM 136.046875 1671323229.6820
MEM 136.046875 1671323229.7937
MEM 136.046875 1671323229.9035
MEM 136.046875 1671323230.0187
MEM 136.046875 1671323230.1259
MEM 136.046875 1671323230.2306
MEM 136.046875 1671323230.3413
MEM 136.046875 1671323230.4520
MEM 136.046875 1671323230.5637
MEM 136.046875 1671323230.6714
MEM 136.046875 1671323230.7801
MEM 136.046875 1671323230.8898
MEM 136.046875 1671323230.9985
MEM 136.046875 1671323231.1088
MEM 136.046875 1671323231.2175
MEM 136.046875 1671323231.3282
MEM 136.046875 1671323231.4399
MEM 136.046875 1671323231.5496
MEM 136.046875 1671323231.6583
MEM 136.046875 1671323231.7660
MEM 136.046875 1671323231.8757
MEM 136.046875 1671323231.9834
MEM 136.046875 1671323232.0911
MEM 136.046875 1671323232.2033
MEM 136.046875 1671323232.3129
MEM 136.046875 1671323232.4236
MEM 136.046875 1671323232.5333
MEM 136.046875 1671323232.6415
MEM 136.046875 1671323232.7514
MEM 136.046875 1671323232.8611
MEM 136.046875 1671323232.9698
MEM 136.046875 1671323233.0816
MEM 136.046875 1671323233.1903
MEM 136.046875 1671323233.3000
MEM 136.046875 1671323233.4162
MEM 136.046875 1671323233.5259
MEM 136.046875 1671323233.6306
MEM 136.046875 1671323233.7413
MEM 136.046875 1671323233.8539
MEM 136.046875 1671323233.9606
MEM 136.046875 1671323234.0723
MEM 136.046875 1671323234.1824
MEM 136.046875 1671323234.2921
MEM 136.046875 1671323234.4028
MEM 136.046875 1671323234.5125
MEM 136.046875 1671323234.6212
MEM 136.046875 1671323234.7309
MEM 136.046875 1671323234.8426
MEM 136.046875 1671323234.9533
MEM 136.046875 1671323235.0660
MEM 136.046875 1671323235.1712
MEM 136.046875 1671323235.2839
MEM 136.046875 1671323235.3897
MEM 136.046875 1671323235.4994
MEM 136.046875 1671323235.6077
MEM 136.046875 1671323235.7170
MEM 136.046875 1671323235.8256
MEM 136.046875 1671323235.9338
MEM 136.046875 1671323236.0450
MEM 136.046875 1671323236.1542
MEM 136.046875 1671323236.2639
MEM 136.046875 1671323236.3746
MEM 136.046875 1671323236.4853
MEM 136.046875 1671323236.5941
MEM 136.046875 1671323236.7028
MEM 136.046875 1671323236.8125
MEM 136.046875 1671323236.9252
MEM 136.046875 1671323237.0329
MEM 136.046875 1671323237.1445
MEM 136.046875 1671323237.2532
MEM 136.046875 1671323237.3607
MEM 136.046875 1671323237.4804
MEM 136.046875 1671323237.5822
MEM 136.046875 1671323237.6919
MEM 136.046875 1671323237.8056
MEM 136.046875 1671323237.9173
MEM 136.046875 1671323238.0230
MEM 136.046875 1671323238.1337
MEM 136.046875 1671323238.2419
MEM 136.046875 1671323238.3526
MEM 136.046875 1671323238.4623
MEM 136.046875 1671323238.5740
MEM 136.046875 1671323238.6837
MEM 136.046875 1671323238.7944
MEM 136.046875 1671323238.9061
MEM 136.046875 1671323239.0133
MEM 136.046875 1671323239.1250
MEM 136.046875 1671323239.2347
MEM 136.046875 1671323239.3444
MEM 136.046875 1671323239.4531
MEM 136.046875 1671323239.5629
MEM 136.046875 1671323239.6721
MEM 136.046875 1671323239.7848
MEM 136.046875 1671323239.8935
MEM 136.046875 1671323240.0052
MEM 136.046875 1671323240.1169
MEM 136.046875 1671323240.2256
MEM 136.046875 1671323240.3353
MEM 136.046875 1671323240.4461
MEM 136.046875 1671323240.5573
MEM 136.046875 1671323240.6671
MEM 136.046875 1671323240.7781
MEM 136.046875 1671323240.8873
MEM 136.046875 1671323240.9980
MEM 136.046875 1671323241.1077
MEM 136.046875 1671323241.2194
MEM 136.046875 1671323241.3291
MEM 136.046875 1671323241.4384
MEM 136.046875 1671323241.5481
MEM 136.046875 1671323241.6568
MEM 136.046875 1671323241.7660
MEM 136.046875 1671323241.8762
MEM 136.046875 1671323241.9862
MEM 136.046875 1671323242.1089
MEM 136.046875 1671323242.2216
MEM 136.046875 1671323242.3293
MEM 136.046875 1671323242.4396
MEM 136.046875 1671323242.5593
MEM 136.046875 1671323242.6735
MEM 136.046875 1671323242.7842
MEM 136.046875 1671323242.8959
MEM 136.046875 1671323243.0076
MEM 136.046875 1671323243.1173
MEM 136.046875 1671323243.2280
MEM 136.046875 1671323243.3377
MEM 136.046875 1671323243.4474
MEM 136.046875 1671323243.5621
MEM 136.046875 1671323243.6728
MEM 136.046875 1671323243.7796
MEM 136.046875 1671323243.8933
MEM 136.046875 1671323243.9995
MEM 136.046875 1671323244.1102
MEM 136.046875 1671323244.2179
MEM 136.046875 1671323244.3286
MEM 136.046875 1671323244.4393
MEM 136.046875 1671323244.5500
MEM 136.046875 1671323244.6587
MEM 136.046875 1671323244.7674
MEM 136.046875 1671323244.8761
MEM 136.046875 1671323244.9868
MEM 136.046875 1671323245.0968
MEM 136.046875 1671323245.2115
MEM 136.046875 1671323245.3202
MEM 136.046875 1671323245.4279
MEM 136.046875 1671323245.5376
MEM 136.046875 1671323245.6543
MEM 136.046875 1671323245.7600
MEM 136.046875 1671323245.8667
MEM 136.046875 1671323245.9784
MEM 136.046875 1671323246.0891
MEM 136.046875 1671323246.1998
MEM 136.046875 1671323246.3105
MEM 136.046875 1671323246.4193
MEM 136.046875 1671323246.5290
MEM 136.046875 1671323246.6397
MEM 136.046875 1671323246.7504
MEM 136.046875 1671323246.8621
MEM 136.046875 1671323246.9718
MEM 136.046875 1671323247.0825
MEM 136.046875 1671323247.1902
MEM 136.046875 1671323247.2999
MEM 136.046875 1671323247.4116
MEM 136.046875 1671323247.5213
MEM 136.046875 1671323247.6310
MEM 136.046875 1671323247.7437
MEM 136.046875 1671323247.8539
MEM 136.046875 1671323247.9616
MEM 136.046875 1671323248.0733
MEM 136.046875 1671323248.1840
MEM 136.046875 1671323248.2924
MEM 136.046875 1671323248.4018
MEM 136.046875 1671323248.5131
MEM 136.046875 1671323248.6228
MEM 136.046875 1671323248.7325
MEM 136.046875 1671323248.8412
MEM 136.046875 1671323248.9519
MEM 136.046875 1671323249.0656
MEM 136.046875 1671323249.1713
MEM 136.046875 1671323249.2820
MEM 136.046875 1671323249.3927
MEM 136.046875 1671323249.5019
MEM 136.046875 1671323249.6123
MEM 136.046875 1671323249.7220
MEM 136.046875 1671323249.8327
MEM 136.046875 1671323249.9414
MEM 136.046875 1671323250.0496
MEM 136.046875 1671323250.1596
MEM 136.046875 1671323250.2688
MEM 136.046875 1671323250.3780
MEM 136.046875 1671323250.4858
MEM 136.046875 1671323250.5955
MEM 136.046875 1671323250.7062
MEM 136.046875 1671323250.8159
MEM 136.046875 1671323250.9256
MEM 136.046875 1671323251.0353
MEM 136.046875 1671323251.1440
MEM 136.046875 1671323251.2532
MEM 136.046875 1671323251.3649
MEM 136.046875 1671323251.4796
MEM 136.046875 1671323251.5883
MEM 136.046875 1671323251.6940
MEM 136.046875 1671323251.8063
MEM 136.046875 1671323251.9165
MEM 136.046875 1671323252.0197
MEM 136.046875 1671323252.1294
MEM 136.046875 1671323252.2391
MEM 136.046875 1671323252.3479
MEM 136.046875 1671323252.4606
MEM 136.046875 1671323252.5693
MEM 136.046875 1671323252.6800
MEM 136.046875 1671323252.7887
MEM 136.046875 1671323252.8969
MEM 136.046875 1671323253.0076
MEM 136.046875 1671323253.1203
MEM 136.046875 1671323253.2300
MEM 136.046875 1671323253.3377
MEM 136.046875 1671323253.4479
MEM 136.046875 1671323253.5552
MEM 136.046875 1671323253.6659
MEM 136.046875 1671323253.7756
MEM 136.046875 1671323253.8873
MEM 136.046875 1671323253.9970
MEM 136.046875 1671323254.1067
MEM 136.046875 1671323254.2184
MEM 136.046875 1671323254.3281
MEM 136.046875 1671323254.4388
MEM 136.046875 1671323254.5465
MEM 136.046875 1671323254.6563
MEM 136.046875 1671323254.7669
MEM 136.046875 1671323254.8775
MEM 136.046875 1671323254.9857
MEM 136.046875 1671323255.0960
MEM 136.046875 1671323255.2052
MEM 136.046875 1671323255.3139
MEM 136.046875 1671323255.4236
MEM 136.046875 1671323255.5343
MEM 136.046875 1671323255.6440
MEM 136.046875 1671323255.7515
MEM 136.046875 1671323255.8602
MEM 136.046875 1671323255.9719
MEM 136.046875 1671323256.0810
MEM 136.046875 1671323256.1903
MEM 136.046875 1671323256.3010
MEM 136.046875 1671323256.4087
MEM 136.046875 1671323256.5194
MEM 136.046875 1671323256.6298
MEM 136.046875 1671323256.7361
MEM 136.046875 1671323256.8450
MEM 136.046875 1671323256.9537
MEM 136.046875 1671323257.0629
MEM 136.046875 1671323257.1727
MEM 136.046875 1671323257.2834
MEM 136.046875 1671323257.3921
MEM 136.046875 1671323257.5028
MEM 136.046875 1671323257.6115
MEM 136.046875 1671323257.7232
MEM 136.046875 1671323257.8349
MEM 136.046875 1671323257.9421
MEM 136.046875 1671323258.0508
MEM 136.046875 1671323258.1609
MEM 136.046875 1671323258.2696
MEM 136.046875 1671323258.3787
MEM 136.046875 1671323258.4914
MEM 136.046875 1671323258.5991
MEM 136.046875 1671323258.7118
MEM 136.046875 1671323258.8464
MEM 136.046875 1671323258.9641
MEM 136.046875 1671323259.0698
MEM 136.050781 1671323259.1806
MEM 136.050781 1671323259.2892
MEM 136.050781 1671323259.3980
MEM 136.050781 1671323259.5063
MEM 136.050781 1671323259.6180
MEM 136.050781 1671323259.7277
MEM 136.050781 1671323259.8361
MEM 136.050781 1671323259.9493
MEM 136.050781 1671323260.0575
MEM 136.050781 1671323260.1607
MEM 136.050781 1671323260.2764
MEM 136.050781 1671323260.3842
MEM 136.050781 1671323260.4899
MEM 136.050781 1671323260.6006
MEM 136.050781 1671323260.7183
MEM 136.050781 1671323260.8330
MEM 136.050781 1671323260.9447
MEM 136.050781 1671323261.0519
MEM 136.050781 1671323261.1617
MEM 136.050781 1671323261.2729
MEM 136.050781 1671323261.3836
MEM 136.050781 1671323261.4933
MEM 136.050781 1671323261.6005
MEM 136.050781 1671323261.7122
MEM 136.050781 1671323261.8219
MEM 136.050781 1671323261.9321
MEM 136.050781 1671323262.0408
MEM 136.050781 1671323262.1515
MEM 136.050781 1671323262.2622
MEM 136.050781 1671323262.3759
MEM 136.050781 1671323262.4856
MEM 136.050781 1671323262.5943
MEM 136.050781 1671323262.7040
MEM 136.050781 1671323262.8147
MEM 136.050781 1671323262.9254
MEM 136.050781 1671323263.0371
MEM 136.050781 1671323263.1464
MEM 136.050781 1671323263.2556
MEM 136.050781 1671323263.3648
MEM 136.050781 1671323263.4770
MEM 136.050781 1671323263.5887
MEM 136.050781 1671323263.6954
MEM 136.050781 1671323263.8071
MEM 136.050781 1671323263.9178
MEM 136.050781 1671323264.0255
MEM 136.050781 1671323264.1362
MEM 136.050781 1671323264.2450
MEM 136.050781 1671323264.3542
MEM 136.050781 1671323264.4639
MEM 136.050781 1671323264.5756
MEM 136.050781 1671323264.6863
MEM 136.050781 1671323264.7977
MEM 136.050781 1671323264.9070
MEM 136.050781 1671323265.0147
MEM 136.050781 1671323265.1254
MEM 136.050781 1671323265.2351
MEM 136.050781 1671323265.3458
MEM 136.050781 1671323265.4565
MEM 136.050781 1671323265.5682
MEM 136.050781 1671323265.6759
MEM 136.050781 1671323265.7876
MEM 136.050781 1671323265.8993
MEM 136.050781 1671323266.0140
MEM 136.050781 1671323266.1178
MEM 136.050781 1671323266.2282
MEM 136.050781 1671323266.3384
MEM 136.050781 1671323266.4486
MEM 136.050781 1671323266.5593
MEM 136.050781 1671323266.6700
MEM 136.050781 1671323266.7787
MEM 136.050781 1671323266.8884
MEM 136.050781 1671323266.9981
MEM 136.050781 1671323267.1088
MEM 136.050781 1671323267.2195
MEM 136.050781 1671323267.3283
MEM 136.050781 1671323267.4389
MEM 136.050781 1671323267.5482
MEM 136.050781 1671323267.6570
MEM 136.050781 1671323267.7657
MEM 136.050781 1671323267.8762
MEM 136.050781 1671323267.9859
MEM 136.050781 1671323268.0971
MEM 136.050781 1671323268.2068
MEM 136.050781 1671323268.3155
MEM 136.050781 1671323268.4262
MEM 136.050781 1671323268.5419
MEM 136.050781 1671323268.6496
MEM 136.050781 1671323268.7603
MEM 136.050781 1671323268.8710
MEM 136.050781 1671323268.9802
MEM 136.050781 1671323269.0939
MEM 136.050781 1671323269.2012
MEM 136.050781 1671323269.3119
MEM 136.050781 1671323269.4236
MEM 136.050781 1671323269.5330
MEM 136.050781 1671323269.6432
MEM 136.050781 1671323269.7529
MEM 136.050781 1671323269.8646
MEM 136.050781 1671323269.9724
MEM 136.050781 1671323270.0811
MEM 136.050781 1671323270.1908
MEM 136.050781 1671323270.3015
MEM 136.050781 1671323270.4172
MEM 136.050781 1671323270.5249
MEM 136.050781 1671323270.6356
MEM 136.050781 1671323270.7459
MEM 136.050781 1671323270.8566
MEM 136.050781 1671323270.9657
MEM 136.050781 1671323271.0775
MEM 136.050781 1671323271.1864
MEM 136.050781 1671323271.2981
MEM 136.050781 1671323271.4098
MEM 136.050781 1671323271.5196
MEM 136.050781 1671323271.6312
MEM 136.050781 1671323271.7439
MEM 136.050781 1671323271.8526
MEM 136.050781 1671323271.9633
MEM 136.050781 1671323272.0750
MEM 136.050781 1671323272.1853
MEM 136.050781 1671323272.2963
MEM 136.050781 1671323272.4071
MEM 136.050781 1671323272.5161
MEM 136.050781 1671323272.6278
MEM 136.050781 1671323272.7395
MEM 136.050781 1671323272.8512
MEM 136.050781 1671323272.9589
MEM 136.050781 1671323273.0686
MEM 136.050781 1671323273.1803
MEM 136.050781 1671323273.2920
MEM 136.050781 1671323273.4027
MEM 136.050781 1671323273.5144
MEM 136.050781 1671323273.6261
MEM 136.050781 1671323273.7368
MEM 136.050781 1671323273.8485
MEM 136.050781 1671323273.9592
MEM 136.050781 1671323274.0699
MEM 136.050781 1671323274.1807
MEM 136.050781 1671323274.2907
MEM 136.050781 1671323274.4008
MEM 136.050781 1671323274.5115
MEM 136.050781 1671323274.6202
MEM 136.050781 1671323274.7319
MEM 136.050781 1671323274.8436
MEM 136.050781 1671323274.9543
MEM 136.050781 1671323275.0760
MEM 136.050781 1671323275.1897
MEM 136.050781 1671323275.3004
MEM 136.050781 1671323275.4091
MEM 136.050781 1671323275.5188
MEM 136.050781 1671323275.6375
MEM 136.050781 1671323275.7385
MEM 136.050781 1671323275.8482
MEM 136.050781 1671323275.9599
MEM 136.050781 1671323276.0706
MEM 136.050781 1671323276.1813
MEM 136.050781 1671323276.2930
MEM 136.050781 1671323276.4017
MEM 136.050781 1671323276.5124
MEM 136.050781 1671323276.6231
MEM 136.050781 1671323276.7321
MEM 136.050781 1671323276.8418
MEM 136.050781 1671323276.9500
MEM 136.050781 1671323277.0614
MEM 136.050781 1671323277.1731
MEM 136.050781 1671323277.2811
MEM 136.050781 1671323277.3916
MEM 136.050781 1671323277.5003
MEM 136.050781 1671323277.6120
MEM 136.050781 1671323277.7192
MEM 136.050781 1671323277.8309
MEM 136.050781 1671323277.9456
MEM 136.050781 1671323278.0543
MEM 136.050781 1671323278.1660
MEM 136.050781 1671323278.2777
MEM 136.050781 1671323278.3904
MEM 136.050781 1671323278.4978
MEM 136.050781 1671323278.6085
MEM 136.050781 1671323278.7192
MEM 136.050781 1671323278.8299
MEM 136.050781 1671323278.9400
MEM 136.050781 1671323279.0508
MEM 136.050781 1671323279.1624
MEM 136.050781 1671323279.2739
MEM 136.050781 1671323279.3834
MEM 136.050781 1671323279.4942
MEM 136.050781 1671323279.6030
MEM 136.050781 1671323279.7146
MEM 136.050781 1671323279.8264
MEM 136.050781 1671323279.9370
MEM 136.050781 1671323280.0488
MEM 136.050781 1671323280.1605
MEM 136.050781 1671323280.2741
MEM 136.050781 1671323280.3859
MEM 136.050781 1671323280.4951
MEM 136.050781 1671323280.6058
MEM 136.050781 1671323280.7105
MEM 136.050781 1671323280.8203
MEM 136.050781 1671323280.9285
MEM 136.050781 1671323281.0387
MEM 136.050781 1671323281.1480
MEM 136.050781 1671323281.2582
MEM 136.050781 1671323281.3699
MEM 136.050781 1671323281.4876
MEM 136.050781 1671323281.5893
MEM 136.050781 1671323281.6960
MEM 136.050781 1671323281.8127
MEM 136.050781 1671323281.9154
MEM 136.050781 1671323282.0221
MEM 136.050781 1671323282.1349
MEM 136.050781 1671323282.2412
MEM 136.050781 1671323282.3562
MEM 136.050781 1671323282.4620
MEM 136.050781 1671323282.5717
MEM 136.050781 1671323282.6844
MEM 136.050781 1671323282.7931
MEM 136.050781 1671323282.8998
MEM 136.050781 1671323283.0080
MEM 136.050781 1671323283.1207
MEM 136.050781 1671323283.2364
MEM 136.050781 1671323283.3411
MEM 136.050781 1671323283.4518
MEM 136.050781 1671323283.5625
MEM 136.050781 1671323283.6752
MEM 136.050781 1671323283.7849
MEM 136.050781 1671323283.8946
MEM 136.050781 1671323284.0023
MEM 136.050781 1671323284.1140
MEM 136.050781 1671323284.2257
MEM 136.050781 1671323284.3364
MEM 136.050781 1671323284.4481
MEM 136.050781 1671323284.5588
MEM 136.050781 1671323284.6676
MEM 136.050781 1671323284.7783
MEM 136.050781 1671323284.8875
MEM 136.050781 1671323284.9977
MEM 136.050781 1671323285.1074
MEM 136.050781 1671323285.2181
MEM 136.050781 1671323285.3298
MEM 136.050781 1671323285.4415
MEM 136.050781 1671323285.5522
MEM 136.050781 1671323285.6639
MEM 136.050781 1671323285.7746
MEM 136.050781 1671323285.8873
MEM 136.050781 1671323285.9961
MEM 136.050781 1671323286.1117
MEM 136.050781 1671323286.2165
MEM 136.050781 1671323286.3255
MEM 136.050781 1671323286.4347
MEM 136.050781 1671323286.5450
MEM 136.050781 1671323286.6567
MEM 136.050781 1671323286.7674
MEM 136.050781 1671323286.8791
MEM 136.050781 1671323286.9918
MEM 136.050781 1671323287.1005
MEM 136.050781 1671323287.2112
MEM 136.050781 1671323287.3229
MEM 136.050781 1671323287.4336
MEM 136.050781 1671323287.5435
MEM 136.050781 1671323287.6544
MEM 136.050781 1671323287.7662
MEM 136.050781 1671323287.8769
MEM 136.050781 1671323287.9875
